UserID,Gender,Age,CAP,Work
2723,F,31,20131,Data Scientis
2724,F,19,19020,Operaio
2725,M,30,45030,Data Engineer
2726,M,12,35031,Studente
2727,M,45,47030,Infermiere
2728,M,45,00061,Avvocato
2729,M,16,20139,Studente
2730,M,28,33048,Infermiere
2731,M,28,35031,Data Engineer
2732,M,11,47924,Studente
2733,M,17,36012,Studente
2734,F,64,36012,Data Analyst
2735,M,25,73020,Data Engineer
2736,M,21,09078,Avvocato
2737,M,19,00061,Direttore
2738,F,62,83030,Operaio
2739,F,42,56022,Data Engineer
2740,M,29,72022,Programmatore
2741,M,50,41058,Ingegnere
2742,M,60,61029,Programmatore
2743,M,45,33050,Ingegnere
2744,M,50,44020,Programmatore
2745,F,43,03100,Dirigente
2746,M,11,72022,Studente
2747,F,59,50055,Data Analyst
2748,M,26,35010,Data Analyst
2749,M,60,00153,Avvocato
2750,F,25,45100,Autista
2751,F,50,32030,Attore
2752,M,45,50055,Autista
2753,F,23,64023,Impiegato
2754,M,59,83030,Avvocato
2755,M,61,33013,Data Engineer
2756,M,14,00125,Studente
2757,M,31,36100,Operaio
2758,M,42,33030,Dottore
2759,M,12,22076,Studente
2760,M,27,36100,Disoccupato
2761,M,65,32030,Ricercatore
2762,M,53,35010,Attore
2763,F,14,76012,Studente
2764,M,43,15067,Data Engineer
2765,M,32,00153,Data Engineer
2766,M,44,65017,Data Engineer
2767,M,28,03100,Disoccupato
2768,M,10,87060,Studente
2769,M,23,41058,Data Engineer
2770,M,44,20131,Dirigente
2771,M,55,17021,Dirigente
2772,M,54,65017,Programmatore
2773,M,64,84070,Operaio
2774,M,16,09078,Studente
2775,F,62,84070,Data Analyst
2776,M,34,00153,Ingegnere
2777,M,30,20131,Data Analyst
2778,M,26,30020,Architetto
2779,M,64,41058,Data Engineer
2780,M,60,28887,Programmatore
2781,M,31,22072,Data Analyst
2782,F,46,45030,Data Analyst
2783,M,31,71032,Programmatore
2784,M,59,73020,Impiegato
2785,M,31,20131,Architetto
2786,M,53,20131,Data Analyst
2787,M,51,95127,Data Analyst
2788,M,36,83030,Dirigente
2789,M,55,84066,Data Analyst
2790,M,32,50055,Impiegato
2791,M,46,22072,Data Engineer
2792,M,12,67069,Studente
2793,M,38,73020,Data Engineer
2794,M,37,44020,Operaio
2795,M,39,00061,Architetto
2796,M,10,85024,Studente
2797,F,58,00061,Data Engineer
2798,M,22,33013,Impiegato
2799,M,34,45100,Disoccupato
2800,F,60,61029,Data Analyst
2801,F,50,21014,Direttore
2802,M,57,41058,Impiegato
2803,M,51,35010,Data Engineer
2804,F,50,10126,Disoccupato
2805,M,13,15063,Studente
2806,M,60,27024,Studente
2807,F,30,83030,Infermiere
2808,M,30,95127,Attore
2809,M,13,09078,Studente
2810,F,31,20020,Studente
2811,M,43,56022,Musicista
2812,M,42,33013,Programmatore
2813,M,52,56022,Impiegato
2814,M,19,71032,Data Engineer
2815,M,59,32030,Programmatore
2816,M,37,40061,Data Engineer
2817,M,34,64023,Avvocato
2818,M,28,24020,Avvocato
2819,M,50,76012,Ingegnere
2820,F,56,50055,Disoccupato
2821,M,59,17021,Impiegato
2822,M,38,33030,Data Engineer
2823,M,33,34149,Data Analyst
2824,M,44,47030,Data Analyst
2825,F,60,26100,Impiegato
2826,M,29,30020,Avvocato
2827,M,41,15063,Programmatore
2828,M,31,15077,Data Analyst
2829,M,23,27024,Impiegato
2830,M,23,45100,Data Engineer
2831,M,37,33050,Disoccupato
2832,M,63,36100,Programmatore
2833,M,41,44121,Autista
2834,M,32,33013,Dirigente
2835,M,44,71032,Impiegato
2836,M,65,84070,Avvocato
2837,M,61,01010,Disoccupato
2838,M,38,72022,Dirigente
2839,M,53,21014,Programmatore
2840,M,57,25043,Disoccupato
2841,M,49,40061,Avvocato
2842,M,36,00153,Programmatore
2843,F,54,00125,Data Analyst
2844,M,28,00153,Impiegato
2845,M,10,47030,Studente
2846,F,56,00018,Data Analyst
2847,M,58,20023,Data Analyst
2848,M,46,14100,Disoccupato
2849,M,45,22072,Infermiere
2850,M,58,10086,Impiegato
2851,F,35,85024,Data Engineer
2852,M,23,71032,Avvocato
2853,M,48,50055,Dirigente
2854,F,46,27024,Data Analyst
2855,M,11,15067,Studente
2856,M,13,25043,Studente
2857,M,49,65017,Disoccupato
2858,F,33,21030,Studente
2859,M,43,25123,Dirigente
2860,M,11,00061,Studente
2861,M,26,14025,Autista
2862,M,47,86020,Data Engineer
2863,F,61,35010,Operaio
2864,F,57,35010,Direttore
2865,F,25,73020,Ricercatore
2866,M,58,72022,Data Engineer
2867,M,57,45100,Programmatore
2868,M,61,22072,Avvocato
2869,M,10,45030,Studente
2870,M,45,84066,Atleta
2871,F,19,72022,Ingegnere
2872,M,34,09078,Impiegato
2873,F,38,71032,Data Analyst
2874,F,22,36100,Impiegato
2875,M,35,30020,Operaio
2876,M,46,25123,Programmatore
2877,M,52,15067,Dirigente
2878,F,43,32030,Impiegato
2879,M,54,26010,Data Analyst
2880,M,26,21030,Avvocato
2881,F,13,70026,Studente
2882,M,15,15077,Studente
2883,M,14,35031,Studente
2884,F,49,01010,Direttore
2885,F,44,44121,Dirigente
2886,M,53,50055,Data Analyst
2887,M,48,35010,Direttore
2888,M,63,00153,Ingegnere
2889,M,22,84070,Direttore
2890,M,32,47030,Data Engineer
2891,F,65,70037,Data Analyst
2892,M,27,26010,Data Analyst
2893,M,56,09010,Dirigente
2894,M,36,10086,Data Analyst
2895,M,12,41058,Studente
2896,M,30,40061,Ingegnere
2897,M,37,72022,Insegnante
2898,M,9,61029,Studente
2899,M,35,09010,Ingegnere
2900,M,30,27024,Avvocato
2901,M,20,10086,Programmatore
2902,M,42,63100,Avvocato
2903,M,50,10126,Attore
2904,M,20,45030,Data Analyst
2905,M,64,22076,Programmatore
2906,M,17,64023,Studente
2907,F,25,26010,Insegnante
2908,M,46,00125,Operaio
2909,M,51,10126,Data Engineer
2910,M,61,21030,Musicista
2911,F,17,71032,Studente
2912,F,51,26100,Data Analyst
2913,F,9,84070,Studente
2914,M,55,20023,Data Analyst
2915,M,28,19020,Data Engineer
2916,M,65,35010,Operaio
2917,M,39,44121,Disoccupato
2918,M,19,24020,Avvocato
2919,M,11,15067,Studente
2920,M,25,33030,Operaio
2921,M,18,83030,Dirigente
2922,M,40,33030,Programmatore
2923,M,42,12032,Avvocato
2924,F,58,35010,Data Analyst
2925,F,32,83030,Data Analyst
2926,F,61,32030,Operaio
2927,M,12,36012,Studente
2928,M,13,01010,Studente
2929,M,37,40138,Operaio
2930,M,63,35010,Programmatore
2931,M,44,33048,Data Analyst
2932,M,58,36100,Avvocato
2933,M,26,09099,Infermiere
2934,F,27,45100,Impiegato
2935,M,42,63100,Disoccupato
2936,F,34,21030,Data Analyst
2937,F,57,01010,Data Analyst
2938,F,35,14100,Disoccupato
2939,F,31,47030,Autista
2940,M,48,65027,Disoccupato
2941,M,58,56022,Avvocato
2942,F,56,44020,Dirigente
2943,M,27,70037,Avvocato
2944,F,55,73020,Data Analyst
2945,F,50,15067,Programmatore
2946,M,23,24020,Attore
2947,F,32,27024,Disoccupato
2948,M,64,72022,Ingegnere
2949,M,14,90143,Studente
2950,M,52,33050,Disoccupato
2951,F,64,14100,Ingegnere
2952,M,45,35010,Data Analyst
2953,M,15,21014,Studente
2954,M,38,40138,Operaio
2955,M,28,10126,Ingegnere
2956,M,31,33050,Avvocato
2957,M,28,03100,Data Analyst
2958,M,65,41058,Data Engineer
2959,M,40,73020,Programmatore
2960,M,21,70037,Data Analyst
2961,M,17,71032,Studente
2962,M,19,26100,Direttore
2963,F,9,63100,Studente
2964,M,28,40138,Programmatore
2965,F,39,10086,Data Analyst
2966,F,19,12032,Data Analyst
2967,M,44,09010,Disoccupato
2968,F,20,26010,Disoccupato
2969,M,39,34149,Data Engineer
2970,M,45,33048,Data Analyst
2971,M,48,36012,Data Analyst
2972,M,45,14100,Data Analyst
2973,F,49,33030,Data Analyst
2974,M,15,83030,Studente
2975,M,19,65017,Infermiere
2976,M,42,09010,Impiegato
2977,F,19,44121,Data Analyst
2978,M,30,25123,Impiegato
2979,M,23,34149,Operaio
2980,M,65,20131,Data Engineer
2981,M,18,76012,Ricercatore
2982,M,51,00125,Data Analyst
2983,M,64,47924,Data Analyst
2984,M,64,00153,Data Analyst
2985,M,54,32030,Data Analyst
2986,M,14,64023,Studente
2987,M,28,30020,Data Analyst
2988,F,24,22072,Ricercatore
2989,M,43,33050,Avvocato
2990,M,30,35010,Avvocato
2991,M,42,33050,Dirigente
2992,M,24,12032,Data Analyst
2993,M,43,80038,Musicista
2994,M,51,65027,Insegnante
2995,M,54,50055,Autista
2996,M,16,00061,Studente
2997,F,58,33050,Attore
2998,F,38,20139,Dirigente
2999,M,42,15077,Data Engineer
3000,M,21,15077,Data Analyst
3001,M,64,70026,Data Analyst
3002,M,53,36012,Infermiere
3003,M,44,90143,Autista
3004,F,49,50055,Data Analyst
3005,M,39,03100,Programmatore
3006,M,10,44020,Studente
3007,M,45,34149,Disoccupato
3008,M,24,00061,Data Analyst
3009,F,53,00018,Direttore
3010,M,23,95127,Avvocato
3011,M,25,14025,Dirigente
3012,M,17,21030,Studente
3013,M,37,09010,Programmatore
3014,M,49,33050,Data Engineer
3015,M,30,09099,Ricercatore
3016,M,55,33048,Avvocato
3017,F,18,35031,Data Scientis
3018,M,52,40138,Disoccupato
3019,M,13,44121,Studente
3020,F,11,71032,Studente
3021,F,50,33013,Autista
3022,M,60,61029,Programmatore
3023,F,45,14100,Data Engineer
3024,M,51,15067,Programmatore
3025,F,40,85024,Disoccupato
3026,F,25,00061,Data Analyst
3027,M,40,10086,Data Analyst
3028,M,60,71032,Studente
3029,M,22,21030,Data Analyst
3030,M,36,95127,Dirigente
3031,M,19,15077,Data Analyst
3032,M,36,36012,Disoccupato
3033,M,17,85024,Studente
3034,F,41,15063,Dirigente
3035,F,23,84066,Data Engineer
3036,M,15,47030,Studente
3037,F,20,47924,Operaio
3038,F,26,64023,Operaio
3039,F,64,36012,Direttore
3040,M,62,09010,Dottore
3041,M,45,35124,Data Analyst
3042,M,33,67069,Dirigente
3043,M,26,65027,Operaio
3044,M,33,36012,Attore
3045,M,46,56022,Dirigente
3046,M,26,84070,Data Analyst
3047,F,32,00018,Data Analyst
3048,M,20,26010,Operaio
3049,F,15,20023,Studente
3050,M,37,17021,Avvocato
3051,M,15,35010,Studente
3052,M,39,83030,Avvocato
3053,F,34,19020,Direttore
3054,M,23,22076,Data Analyst
3055,F,38,22072,Direttore
3056,M,15,76012,Studente
3057,F,53,28887,Avvocato
3058,M,45,44121,Avvocato
3059,M,62,71032,Disoccupato
3060,F,63,01010,Dirigente
3061,M,30,34149,Operaio
3062,M,15,85024,Studente
3063,M,46,26010,Data Analyst
3064,M,21,45030,Programmatore
3065,F,31,73020,Data Analyst
3066,M,65,12032,Data Analyst
3067,F,20,80038,Disoccupato
3068,F,10,26100,Studente
3069,M,51,32030,Data Analyst
3070,F,31,87060,Data Analyst
3071,M,63,61029,Dirigente
3072,M,49,21014,Dirigente
3073,M,24,10126,Disoccupato
3074,M,11,15077,Studente
3075,F,52,14025,Infermiere
3076,M,10,15063,Studente
3077,M,53,85024,Data Analyst
3078,F,26,33013,Dirigente
3079,F,11,30020,Studente
3080,M,44,33048,Impiegato
3081,M,49,09010,Data Engineer
3082,F,41,44121,Ricercatore
3083,F,47,34149,Disoccupato
3084,M,36,00153,Attore
3085,M,18,71032,Data Analyst
3086,M,54,15077,Avvocato
3087,F,27,44121,Dirigente
3088,F,41,86020,Data Analyst
3089,M,46,45100,Attore
3090,M,51,20020,Operaio
3091,F,64,35124,Disoccupato
3092,M,38,90143,Autista
3093,F,25,00125,Impiegato
3094,M,55,56022,Disoccupato
3095,F,33,20023,Direttore
3096,F,52,33050,Direttore
3097,F,40,33048,Insegnante
3098,M,21,26010,Data Analyst
3099,M,35,26100,Programmatore
3100,F,9,09099,Studente
3101,M,50,85024,Autista
3102,M,15,83030,Studente
3103,M,25,90143,Impiegato
3104,M,55,24020,Programmatore
3105,M,60,00153,Avvocato
3106,M,33,83030,Disoccupato
3107,M,15,10086,Studente
3108,M,29,85024,Ricercatore
3109,F,35,90143,Infermiere
3110,M,18,12032,Disoccupato
3111,M,49,47030,Data Analyst
3112,M,51,65027,Avvocato
3113,M,43,12032,Studente
3114,M,13,22072,Studente
3115,M,10,19020,Studente
3116,M,46,03100,Avvocato
3117,M,29,87060,Disoccupato
3118,M,33,83030,Disoccupato
3119,M,31,21030,Dirigente
3120,M,16,64023,Studente
3121,M,30,33048,Operaio
3122,F,55,20139,Data Engineer
3123,M,65,50055,Operaio
3124,M,39,17021,Avvocato
3125,M,58,44121,Data Engineer
3126,M,37,20020,Operaio
3127,F,43,44121,Disoccupato
3128,M,26,25043,Operaio
3129,M,55,45030,Data Engineer
3130,M,53,40138,Data Engineer
3131,F,25,76012,Operaio
3132,M,29,00153,Data Engineer
3133,M,30,12032,Data Analyst
3134,M,16,44121,Studente
3135,M,34,00018,Autista
3136,F,9,95127,Studente
3137,M,60,85024,Infermiere
3138,M,38,50055,Programmatore
3139,M,36,09099,Architetto
3140,F,27,25043,Data Analyst
3141,M,48,20020,Ingegnere
3142,M,65,85024,Impiegato
3143,F,48,21030,Attore
3144,F,39,90143,Data Engineer
3145,M,40,84066,Data Analyst
3146,M,20,47030,Disoccupato
3147,M,26,14100,Ingegnere
3148,M,20,32030,Impiegato
3149,M,59,10126,Data Analyst
3150,F,9,12032,Studente
3151,F,36,44121,Disoccupato
3152,M,45,33030,Data Analyst
3153,F,49,33048,Data Analyst
3154,F,29,33048,Data Analyst
3155,M,27,30020,Data Engineer
3156,M,33,27024,Data Engineer
3157,M,57,32030,Avvocato
3158,M,57,65017,Autista
3159,F,46,85024,Autista
3160,M,35,22072,Programmatore
3161,M,38,83030,Data Engineer
3162,M,61,25043,Dirigente
3163,M,32,03100,Autista
3164,M,22,09078,Avvocato
3165,M,18,14100,Data Engineer
3166,M,36,10086,Data Analyst
3167,M,13,61029,Studente
3168,F,65,09010,Insegnante
3169,M,32,87060,Disoccupato
3170,M,44,33048,Disoccupato
3171,F,51,21014,Direttore
3172,M,47,00153,Avvocato
3173,M,32,45030,Avvocato
3174,F,31,20023,Ingegnere
3175,M,30,36012,Attore
3176,M,10,56022,Studente
3177,F,64,26010,Ricercatore
3178,F,40,65027,Insegnante
3179,F,32,87060,Impiegato
3180,M,20,33048,Ingegnere
3181,M,61,01010,Avvocato
3182,M,44,26010,Avvocato
3183,M,65,09099,Data Engineer
3184,F,33,00125,Atleta
3185,M,39,00018,Data Engineer
3186,M,43,20020,Dirigente
3187,M,20,61029,Avvocato
3188,M,57,40061,Architetto
3189,M,11,56022,Studente
3190,M,23,14025,Programmatore
3191,M,9,20131,Studente
3192,M,37,80038,Data Analyst
3193,M,26,35010,Disoccupato
3194,M,23,70026,Autista
3195,M,39,63100,Data Analyst
3196,F,52,40061,Data Analyst
3197,F,49,67069,Ingegnere
3198,M,27,47924,Avvocato
3199,M,34,70026,Disoccupato
3200,F,11,20023,Studente
3201,M,23,20023,Data Engineer
3202,F,55,36100,Data Analyst
3203,M,15,65027,Studente
3204,M,37,87060,Attore
3205,F,28,56022,Attore
3206,M,38,14100,Impiegato
3207,M,43,25043,Data Engineer
3208,M,38,47030,Ingegnere
3209,M,62,00153,Disoccupato
3210,F,35,00125,Disoccupato
3211,M,55,32030,Attore
3212,F,12,19020,Studente
3213,F,44,14025,Dirigente
3214,F,35,01010,Data Engineer
3215,F,58,71032,Architetto
3216,M,12,26010,Studente
3217,F,25,35031,Disoccupato
3218,M,43,14100,Ricercatore
3219,F,28,35010,Data Analyst
3220,M,17,09078,Studente
3221,M,64,00125,Disoccupato
3222,M,59,63100,Data Engineer
3223,M,12,25043,Studente
3224,F,38,40138,Ingegnere
3225,M,32,21014,Disoccupato
3226,M,56,47924,Data Analyst
3227,F,56,15077,Ingegnere
3228,M,16,45100,Studente
3229,F,64,33013,Dirigente
3230,M,41,84066,Attore
3231,M,19,67069,Data Engineer
3232,M,40,09010,Avvocato
3233,M,62,00061,Operaio
3234,F,53,22072,Disoccupato
3235,M,24,09078,Data Analyst
3236,M,29,20131,Autista
3237,M,58,21014,Data Engineer
3238,M,10,20139,Studente
3239,F,48,21030,Avvocato
3240,M,46,65017,Data Analyst
3241,F,43,00125,Disoccupato
3242,M,26,32030,Architetto
3243,M,13,71032,Studente
3244,F,26,47030,Data Analyst
3245,M,44,22076,Operaio
3246,F,59,26100,Dirigente
3247,M,57,72022,Autista
3248,F,59,65017,Data Engineer
3249,F,21,33030,Data Analyst
3250,M,42,80038,Data Analyst
3251,M,12,36012,Studente
3252,M,56,87060,Disoccupato
3253,F,12,00061,Studente
3254,F,32,33048,Ricercatore
3255,F,17,45030,Studente
3256,M,13,56022,Studente
3257,M,64,40138,Ingegnere
3258,M,46,22076,Ricercatore
3259,F,14,87060,Studente
3260,M,15,21030,Studente
3261,M,52,33048,Impiegato
3262,M,62,40138,Ingegnere
3263,M,59,40061,Infermiere
3264,F,24,33050,Dirigente
3265,M,47,83030,Autista
3266,F,26,10086,Data Analyst
3267,M,34,84070,Data Analyst
3268,M,18,35031,Avvocato
3269,F,21,22076,Impiegato
3270,M,19,83030,Infermiere
3271,F,46,22076,Disoccupato
3272,M,45,65017,Disoccupato
3273,M,17,03100,Studente
3274,M,10,20023,Studente
3275,M,35,00061,Data Engineer
3276,M,51,56022,Impiegato
3277,M,33,70026,Programmatore
3278,M,33,70026,Data Engineer
3279,M,33,65017,Autista
3280,M,54,35010,Data Engineer
3281,M,28,35124,Programmatore
3282,M,63,86020,Direttore
3283,M,22,73020,Attore
3284,M,23,50055,Ricercatore
3285,M,9,40138,Studente
3286,F,64,33030,Data Engineer
3287,M,29,84066,Architetto
3288,M,63,20020,Ingegnere
3289,M,62,40138,Ricercatore
3290,M,33,83030,Ingegnere
3291,F,61,70026,Data Engineer
3292,F,56,56022,Ricercatore
3293,M,38,65027,Ingegnere
3294,M,28,84070,Data Analyst
3295,M,28,33050,Atleta
3296,M,42,40061,Ingegnere
3297,M,38,15063,Data Analyst
3298,M,28,35124,Studente
3299,F,28,67069,Data Analyst
3300,M,29,45100,Insegnante
3301,F,55,22072,Operaio
3302,M,48,95127,Programmatore
3303,M,46,45100,Programmatore
3304,F,28,24020,Insegnante
3305,M,32,40138,Impiegato
3306,M,19,36012,Ingegnere
3307,M,13,15063,Studente
3308,F,44,22076,Impiegato
3309,M,20,70037,Programmatore
3310,M,19,33048,Ingegnere
3311,M,45,20023,Data Analyst
3312,F,18,80038,Data Analyst
3313,M,35,14100,Impiegato
3314,M,43,61029,Data Engineer
3315,M,62,84066,Avvocato
3316,M,60,33030,Musicista
3317,M,44,03100,Data Analyst
3318,M,42,86020,Architetto
3319,F,15,73020,Studente
3320,M,26,12032,Dirigente
3321,M,31,33050,Dirigente
3322,F,30,90143,Data Analyst
3323,M,65,35010,Ingegnere
3324,M,45,40061,Programmatore
3325,F,49,63100,Ingegnere
3326,M,52,41058,Data Engineer
3327,M,64,35031,Avvocato
3328,M,41,32030,Musicista
3329,M,38,65017,Atleta
3330,F,36,95127,Dirigente
3331,F,11,76012,Studente
3332,M,55,26010,Data Engineer
3333,M,11,72022,Studente
3334,M,45,15063,Disoccupato
3335,M,48,20139,Disoccupato
3336,M,32,83030,Programmatore
3337,M,38,44020,Data Analyst
3338,M,52,56022,Attore
3339,M,57,85024,Programmatore
3340,M,64,19020,Attore
3341,M,59,61029,Impiegato
3342,F,29,64023,Insegnante
3343,F,34,56022,Data Analyst
3344,M,61,64023,Disoccupato
3345,M,61,17021,Data Engineer
3346,M,59,25043,Data Engineer
3347,F,51,47924,Data Engineer
3348,M,46,72022,Attore
3349,F,62,00018,Data Analyst
3350,F,52,41058,Disoccupato
3351,F,22,26100,Insegnante
3352,M,62,25043,Disoccupato
3353,M,24,90143,Programmatore
3354,M,49,20131,Data Engineer
3355,M,27,15063,Dirigente
3356,M,28,25123,Data Engineer
3357,M,61,33050,Atleta
3358,F,10,67069,Studente
3359,M,11,41058,Studente
3360,F,21,41058,Disoccupato
3361,M,22,03100,Data Analyst
3362,F,10,41058,Studente
3363,F,28,40061,Data Scientis
3364,M,59,45030,Architetto
3365,M,17,45100,Studente
3366,M,34,35031,Ingegnere
3367,M,20,03100,Attore
3368,M,61,25123,Ingegnere
3369,M,39,73020,Atleta
3370,M,46,44121,Data Analyst
3371,M,44,35010,Operaio
3372,M,48,73020,Architetto
3373,M,12,44121,Studente
3374,M,38,65017,Insegnante
3375,M,11,83030,Studente
3376,M,25,33050,Attore
3377,M,34,44121,Programmatore
3378,M,58,20139,Data Analyst
3379,M,46,40061,Dirigente
3380,M,29,25123,Disoccupato
3381,M,49,40061,Disoccupato
3382,F,41,90143,Studente
3383,M,39,28887,Attore
3384,M,17,33048,Studente
3385,F,48,00125,Data Scientis
3386,M,57,32030,Data Analyst
3387,M,21,84066,Dirigente
3388,F,41,30020,Dirigente
3389,M,52,25123,Disoccupato
3390,F,12,61029,Studente
3391,M,25,20023,Data Analyst
3392,M,11,00018,Studente
3393,M,18,24020,Avvocato
3394,M,58,61029,Data Engineer
3395,M,25,76012,Data Engineer
3396,M,14,10086,Studente
3397,M,59,41058,Insegnante
3398,M,56,64023,Impiegato
3399,M,41,70037,Data Analyst
3400,M,22,17021,Ingegnere
3401,M,58,72022,Data Engineer
3402,M,57,80038,Impiegato
3403,M,48,84070,Insegnante
3404,M,36,20023,Dottore
3405,M,9,35010,Studente
3406,F,45,25123,Data Engineer
3407,F,44,47924,Insegnante
3408,M,20,65027,Programmatore
3409,M,32,33050,Data Analyst
3410,M,30,27024,Dirigente
3411,M,37,87060,Data Analyst
3412,M,61,41058,Atleta
3413,F,11,00061,Studente
3414,M,40,09099,Programmatore
3415,M,38,24020,Data Engineer
3416,M,19,73020,Avvocato
3417,F,64,12032,Operaio
3418,F,35,09010,Direttore
3419,M,53,61029,Dirigente
3420,F,43,87060,Data Engineer
3421,M,45,36012,Data Engineer
3422,M,32,25123,Insegnante
3423,M,40,19020,Data Engineer
3424,M,62,33048,Ricercatore
3425,M,35,10086,Impiegato
3426,M,39,35124,Impiegato
3427,M,56,36012,Ingegnere
3428,M,52,71032,Dirigente
3429,F,16,70026,Studente
3430,F,16,24020,Studente
3431,F,17,45100,Studente
3432,M,41,35010,Avvocato
3433,M,30,34149,Avvocato
3434,M,20,15063,Data Analyst
3435,M,60,20023,Dirigente
3436,M,44,45100,Disoccupato
3437,F,36,14025,Disoccupato
3438,F,24,44020,Disoccupato
3439,M,12,00061,Studente
3440,M,34,80038,Programmatore
3441,F,14,10126,Studente
3442,M,13,83030,Studente
3443,F,64,33030,Programmatore
3444,M,27,50055,Ingegnere
3445,F,62,33048,Impiegato
3446,M,14,45030,Studente
3447,M,41,24020,Avvocato
3448,F,41,65027,Direttore
3449,M,46,09099,Ingegnere
3450,M,16,20131,Studente
3451,F,28,33048,Infermiere
3452,M,55,03100,Ingegnere
3453,M,31,12032,Data Engineer
3454,M,59,00018,Disoccupato
3455,F,35,72022,Disoccupato
3456,M,19,15067,Programmatore
3457,M,14,72022,Studente
3458,M,33,44121,Disoccupato
3459,M,48,35010,Data Analyst
3460,M,54,65017,Data Analyst
3461,M,31,00018,Disoccupato
3462,F,52,44121,Data Analyst
3463,M,48,45030,Autista
3464,F,51,19020,Ingegnere
3465,M,41,61029,Ingegnere
3466,M,9,15063,Studente
3467,M,26,10126,Ingegnere
3468,M,10,70026,Studente
3469,M,57,10126,Programmatore
3470,M,24,45100,Programmatore
3471,M,13,84066,Studente
3472,M,48,28887,Ricercatore
3473,F,39,63100,Attore
3474,M,51,70026,Infermiere
3475,M,32,14100,Ingegnere
3476,M,55,03100,Disoccupato
3477,F,22,86020,Dirigente
3478,M,58,40061,Data Engineer
3479,M,43,01010,Data Analyst
3480,M,16,19020,Studente
3481,M,23,45030,Data Analyst
3482,M,42,33050,Programmatore
3483,F,27,47030,Data Engineer
3484,M,63,09099,Data Analyst
3485,M,49,00153,Disoccupato
3486,F,53,09078,Disoccupato
3487,M,11,35031,Studente
3488,M,32,14025,Programmatore
3489,M,34,20139,Data Analyst
3490,M,45,70037,Disoccupato
3491,M,38,45100,Attore
3492,M,58,65017,Data Engineer
3493,M,38,33030,Programmatore
3494,M,32,73020,Dirigente
3495,M,45,90143,Data Analyst
3496,M,17,83030,Studente
3497,F,44,44121,Operaio
3498,M,25,20023,Programmatore
3499,M,10,20139,Studente
3500,M,62,26100,Data Engineer
3501,F,10,61029,Studente
3502,F,61,71032,Data Engineer
3503,M,39,00018,Data Analyst
3504,M,52,65017,Data Engineer
3505,F,60,12032,Autista
3506,M,11,10126,Studente
3507,M,43,21030,Disoccupato
3508,M,43,41058,Data Analyst
3509,M,52,10086,Data Analyst
3510,F,24,26010,Data Analyst
3511,M,31,26010,Disoccupato
3512,M,56,64023,Programmatore
3513,M,32,35124,Attore
3514,M,27,10086,Avvocato
3515,M,12,85024,Studente
3516,M,56,25123,Data Analyst
3517,M,59,09078,Avvocato
3518,F,13,67069,Studente
3519,F,44,09078,Ingegnere
3520,M,45,26100,Disoccupato
3521,M,36,20131,Disoccupato
3522,M,31,40061,Disoccupato
3523,M,33,34149,Data Engineer
3524,F,27,20139,Disoccupato
3525,F,30,10086,Data Analyst
3526,M,52,72022,Operaio
3527,M,46,26010,Disoccupato
3528,M,41,12032,Insegnante
3529,F,61,28887,Dirigente
3530,M,30,35010,Disoccupato
3531,F,42,44020,Infermiere
3532,F,42,86020,Ingegnere
3533,M,40,12032,Operaio
3534,M,53,35031,Programmatore
3535,M,17,35124,Studente
3536,M,25,56022,Data Analyst
3537,M,31,86020,Studente
3538,M,46,35124,Disoccupato
3539,F,11,26010,Studente
3540,M,44,76012,Programmatore
3541,M,47,12032,Direttore
3542,M,57,63100,Autista
3543,M,26,00018,Programmatore
3544,F,16,65017,Studente
3545,M,58,26100,Avvocato
3546,M,17,25123,Studente
3547,M,65,36012,Attore
3548,M,38,80038,Data Engineer
3549,F,47,25043,Data Engineer
3550,M,21,27024,Insegnante
3551,F,29,45030,Disoccupato
3552,F,50,17021,Operaio
3553,M,38,41058,Attore
3554,M,21,27024,Autista
3555,M,59,27024,Data Engineer
3556,M,58,73020,Programmatore
3557,M,23,65027,Insegnante
3558,M,65,47924,Programmatore
3559,M,29,09010,Data Analyst
3560,F,34,12032,Ricercatore
3561,M,56,35124,Ingegnere
3562,F,50,56022,Ricercatore
3563,M,44,15067,Operaio
3564,M,65,15077,Infermiere
3565,M,58,35031,Atleta
3566,M,56,22076,Disoccupato
3567,M,37,22072,Ingegnere
3568,M,27,03100,Disoccupato
3569,F,23,50055,Operaio
3570,M,46,01010,Avvocato
3571,M,34,44121,Data Analyst
3572,M,61,35031,Infermiere
3573,M,19,47030,Studente
3574,F,33,63100,Ricercatore
3575,M,52,95127,Atleta
3576,M,65,25123,Data Engineer
3577,F,49,85024,Disoccupato
3578,M,63,15077,Direttore
3579,M,37,00153,Disoccupato
3580,F,12,50055,Studente
3581,M,11,22072,Studente
3582,F,51,24020,Disoccupato
3583,F,54,45100,Data Scientis
3584,M,60,21014,Disoccupato
3585,M,61,24020,Impiegato
3586,M,12,56022,Studente
3587,M,17,28887,Studente
3588,M,59,84070,Operaio
3589,F,44,35010,Disoccupato
3590,F,19,44121,Autista
3591,M,58,83030,Ricercatore
3592,F,14,09099,Studente
3593,F,39,56022,Data Scientis
3594,M,52,40061,Disoccupato
3595,M,41,35010,Disoccupato
3596,F,53,14025,Data Analyst
3597,M,22,65017,Programmatore
3598,M,23,00125,Dirigente
3599,M,20,09099,Attore
3600,M,19,36100,Impiegato
3601,F,10,40138,Studente
